58824.967442	 437145300.000	  29.634	8650
58824.967454	 437145400.000	  18.649	8650
58824.967465	 437145300.000	  17.162	8650
58824.967477	 437145250.000	   5.590	8650
58824.967488	 437145150.000	   9.367	8650
58824.967500	 437145100.000	   6.836	8650
58824.967512	 437145050.000	  12.016	8650
58824.967535	 437144900.000	  15.957	8650
58824.967546	 437144900.000	   6.000	8650
58824.967558	 437144750.000	   7.602	8650
58824.967570	 437144500.000	   5.054	8650
58824.967581	 437144650.000	   7.231	8650
58824.967604	 437144750.000	   5.213	8650
58824.967616	 437144500.000	   7.415	8650
58824.967732	 437143850.000	  19.201	8650
58824.967743	 437143950.000	   5.957	8650
58824.967755	 437143800.000	   8.971	8650
58824.967766	 437143800.000	   6.243	8650
58824.967778	 437143700.000	   7.713	8650
58824.967790	 437143550.000	   7.394	8650
58824.967801	 437143600.000	  10.540	8650
58824.967824	 437143500.000	   8.497	8650
58824.967847	 437143400.000	   6.688	8650
58824.967847	 437143400.000	   6.688	8650
58824.967859	 437143300.000	   5.451	8650
58824.967871	 437143000.000	   5.400	8650
58824.967882	 437143300.000	   5.596	8650
58824.967894	 437143200.000	   7.585	8650
58824.968033	 437142700.000	  28.513	8650
58824.968044	 437142700.000	   7.491	8650
58824.968056	 437142650.000	   8.287	8650
58824.968067	 437142500.000	   5.303	8650
58824.968091	 437142600.000	   5.391	8650
58824.968102	 437142400.000	   7.129	8650
58824.968114	 437142550.000	   5.090	8650
58824.968125	 437142450.000	   7.102	8650
58824.968137	 437142450.000	   7.562	8650
58824.968148	 437142400.000	   5.080	8650
58824.968171	 437142400.000	   5.606	8650
58824.968183	 437142400.000	   5.495	8650
58824.968195	 437141900.000	   7.478	8650
58824.968333	 437141850.000	  21.217	8650
58824.968357	 437142000.000	   5.313	8650
58824.968368	 437141800.000	   5.420	8650
58824.968380	 437141900.000	   5.483	8650
58824.968391	 437141650.000	   5.811	8650
58824.968403	 437141650.000	   5.426	8650
58824.968414	 437141850.000	   5.205	8650
58824.968426	 437141700.000	   6.036	8650
58824.968449	 437141750.000	   6.322	8650
58824.968461	 437141600.000	   5.717	8650
58824.968473	 437141650.000	   6.789	8650
58824.968484	 437141500.000	   6.960	8650
58824.968495	 437141550.000	  11.142	8650
58824.968634	 437141300.000	   6.892	8650
58824.968646	 437141250.000	   5.765	8650
58824.968658	 437141200.000	   5.304	8650
58824.968669	 437141400.000	   5.719	8650
58824.968681	 437141350.000	   5.896	8650
58824.968692	 437141300.000	   6.210	8650
58824.968704	 437141150.000	   8.268	8650
58824.968715	 437141200.000	   6.186	8650
58824.968727	 437141150.000	  11.797	8650
58824.968739	 437141050.000	   5.746	8650
58824.968750	 437141100.000	  11.390	8650
58824.968762	 437141250.000	   7.195	8650
58824.968773	 437141050.000	   6.771	8650
58824.968785	 437141200.000	   6.396	8650
58824.968797	 437141000.000	   7.642	8650
58824.968935	 437140850.000	  19.128	8650
58824.968947	 437140850.000	   5.997	8650
58824.968958	 437140850.000	  10.948	8650
58824.968970	 437140800.000	   6.197	8650
58824.968982	 437140850.000	   9.523	8650
58824.968993	 437140650.000	   7.092	8650
58824.969005	 437140800.000	  10.565	8650
58824.969016	 437140600.000	   5.770	8650
58824.969028	 437140800.000	   6.207	8650
58824.969040	 437140900.000	   5.891	8650
58824.969051	 437140750.000	   6.013	8650
58824.969063	 437140600.000	   5.725	8650
58824.969074	 437140750.000	   6.218	8650
